year,rank,title,artist,lyrics_raw,lyrics_url
1997,14,Like That,"Future,Metro Boomin&Kendrick Lamar",,
1997,15,Birds Of A Feather,Billie Eilish,,
1997,16,Please Please Please,Sabrina Carpenter,,
1997,17,Agora Hills,Doja Cat,,
1997,18,"Good Luck, Babe!",Chappell Roan,,
1997,19,Saturn,SZA,,
1997,20,Snooze,SZA,,
1997,21,Paint The Town Red,Doja Cat,,
1997,22,Fortnight,Taylor SwiftFeaturingPost Malone,,
1997,23,Fast Car,Luke Combs,,
1997,24,Water,Tyla,,
1997,25,Feather,Sabrina Carpenter,,
1997,26,We Can't Be Friends (Wait For Your Love),Ariana Grande,,
1997,27,Austin,Dasha,,
1997,28,Last Night,Morgan Wallen,,
1997,29,Cowgirls,Morgan WallenFeaturingERNEST,,
1997,30,Pink Skies,Zach Bryan,,
1997,31,Thinkin' Bout Me,Morgan Wallen,,
1997,32,Texas Hold 'Em,Beyonce,,
1997,33,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,,
1997,34,Miles On It,Marshmello &Kane Brown,,
1997,35,I Can Do It With A Broken Heart,Taylor Swift,,
1997,36,Wild Ones,jessie murph&Jelly Roll,,
1997,37,Ain't No Love In Oklahoma,Luke Combs,,
1997,38,Carnival,¥$: Ye &Ty Dolla $ignFeaturingRich The Kid&Playboi Carti,,
1997,39,Houdini,Eminem,,
1997,40,Wanna Be,Glorilla&Megan Thee Stallion,,
1997,41,Slow It Down,Benson Boone,,
1997,42,Redrum,21 Savage,,
1997,43,Houdini,Dua Lipa,,
1997,44,Yeah Glo!,Glorilla,,
1997,45,Rich Baby Daddy,DrakeFeaturingSexyy Red&SZA,,
1997,46,What Was I Made For?,Billie Eilish,,
1997,47,End Of Beginning,Djo,,
1997,48,Lunch,Billie Eilish,,
1997,49,Never Lose Me,Flo Milli,,
1997,50,Lies Lies Lies,Morgan Wallen,,
1997,51,Type Shit,"Future,Metro Boomin,Travis Scott&Playboi Carti",,
1997,52,Gata Only,FloyyMenor X Cris Mj,,
1997,53,Hot To Go!,Chappell Roan,,
1997,54,All I Want For Christmas Is You,Mariah Carey,,
1997,55,Get It Sexyy,Sexyy Red,,
1997,56,Made For Me,muni long,,
1997,57,Vampire,Olivia Rodrigo,,
1997,58,Whatever She Wants,Bryson Tiller,,
1997,59,Rockin' Around The Christmas Tree,Brenda Lee,,
1997,60,Pretty Little Poison,Warren Zeiders,,
1997,61,First Person Shooter,DrakeFeaturingJ. Cole,,
1997,62,Die With A Smile,Lady Gaga&Bruno Mars,,
1997,63,I Like The Way You Kiss Me,Artemas,,
1997,64,Need A Favor,Jelly Roll,,
1997,65,Save Me,Jelly RollWithLainey Wilson,,
1997,66,Euphoria,Kendrick Lamar,,
1997,67,Truck Bed,HARDY,,
1997,68,Jingle Bell Rock,Bobby Helms,,
1997,69,Flowers,Miley Cyrus,,
1997,70,Where The Wild Things Are,Luke Combs,,
1997,71,Everybody,Nicki MinajFeaturingLil Uzi Vert,,
1997,72,La Diabla,Xavi,,
1997,73,Stargazing,Myles Smith,,
1997,74,Last Christmas,Wham!,,
1997,75,I Am Not Okay,Jelly Roll,,
1997,76,Pour Me A Drink,Post MaloneFeaturingBlake Shelton,,
1997,77,White Horse,Chris Stapleton,,
1997,78,Lil Boo Thang,Paul Russell,,
1997,79,Good Good,"Usher,Summer Walker&21 Savage",,
1997,80,Act II: Date @ 8,4batz FeaturingDrake,,
1997,81,High Road,Koe Wetzel&jessie murph,,
1997,82,Monaco,Bad Bunny,,
1997,83,IDGAF,DrakeFeaturing Yeat,,
1997,84,Burn It Down,Parker McCollum,,
1997,85,Fukumean,Gunna,,
1997,86,Taste,Sabrina Carpenter,,
1997,87,Where It Ends,Bailey Zimmerman,,
1997,88,FTCU,Nicki Minaj,,
1997,89,Wildflower,Billie Eilish,,
1997,90,World On Fire,Nate Smith,,
1997,91,On My Mama,Victoria Monet,,
1997,92,"Yes, And?",Ariana Grande,,
1997,93,Exes,Tate McRae,,
1997,94,A Holly Jolly Christmas,Burl Ives,,
1997,95,Wind Up Missin' You,Tucker Wetmore,,
1997,96,Bulletproof,Nate Smith,,
1997,97,FE!N,Travis ScottFeaturingPlayboi Carti,,
1997,98,The Painter,Cody Johnson,,
1997,99,Down Bad,Taylor Swift,,
1997,100,Dance The Night,Dua Lipa,,
1998,1,Lose Control,Teddy Swims,,
1998,2,A Bar Song (Tipsy),Shaboozey,,
1998,3,Beautiful Things,Benson Boone,,
1998,4,I Had Some Help,Post MaloneFeaturingMorgan Wallen,,
1998,5,Lovin On Me,Jack Harlow,,
1998,6,Not Like Us,Kendrick Lamar,,
1998,7,Espresso,Sabrina Carpenter,,
1998,8,Million Dollar Baby,Tommy Richman,,
1998,9,I Remember Everything,Zach BryanFeaturingKacey Musgraves,,
1998,10,Too Sweet,Hozier,,
1998,11,Stick Season,Noah Kahan,,
1998,12,Cruel Summer,Taylor Swift,,
1998,13,Greedy,Tate McRae,,
1998,14,Like That,"Future,Metro Boomin&Kendrick Lamar",,
1998,15,Birds Of A Feather,Billie Eilish,,
1998,16,Please Please Please,Sabrina Carpenter,,
1998,17,Agora Hills,Doja Cat,,
1998,18,"Good Luck, Babe!",Chappell Roan,,
1998,19,Saturn,SZA,,
1998,20,Snooze,SZA,,
1998,21,Paint The Town Red,Doja Cat,,
1998,22,Fortnight,Taylor SwiftFeaturingPost Malone,,
1998,23,Fast Car,Luke Combs,,
1998,24,Water,Tyla,,
1998,25,Feather,Sabrina Carpenter,,
1998,26,We Can't Be Friends (Wait For Your Love),Ariana Grande,,
1998,27,Austin,Dasha,,
1998,28,Last Night,Morgan Wallen,,
1998,29,Cowgirls,Morgan WallenFeaturingERNEST,,
1998,30,Pink Skies,Zach Bryan,,
1998,31,Thinkin' Bout Me,Morgan Wallen,,
1998,32,Texas Hold 'Em,Beyonce,,
1998,33,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,,
1998,34,Miles On It,Marshmello &Kane Brown,,
1998,35,I Can Do It With A Broken Heart,Taylor Swift,,
1998,36,Wild Ones,jessie murph&Jelly Roll,,
1998,37,Ain't No Love In Oklahoma,Luke Combs,,
1998,38,Carnival,¥$: Ye &Ty Dolla $ignFeaturingRich The Kid&Playboi Carti,,
1998,39,Houdini,Eminem,,
1998,40,Wanna Be,Glorilla&Megan Thee Stallion,,
1998,41,Slow It Down,Benson Boone,,
1998,42,Redrum,21 Savage,,
1998,43,Houdini,Dua Lipa,,
1998,44,Yeah Glo!,Glorilla,,
1998,45,Rich Baby Daddy,DrakeFeaturingSexyy Red&SZA,,
1998,46,What Was I Made For?,Billie Eilish,,
1998,47,End Of Beginning,Djo,,
1998,48,Lunch,Billie Eilish,,
1998,49,Never Lose Me,Flo Milli,,
1998,50,Lies Lies Lies,Morgan Wallen,,
1998,51,Type Shit,"Future,Metro Boomin,Travis Scott&Playboi Carti",,
1998,52,Gata Only,FloyyMenor X Cris Mj,,
1998,53,Hot To Go!,Chappell Roan,,
1998,54,All I Want For Christmas Is You,Mariah Carey,,
1998,55,Get It Sexyy,Sexyy Red,,
1998,56,Made For Me,muni long,,
1998,57,Vampire,Olivia Rodrigo,,
1998,58,Whatever She Wants,Bryson Tiller,,
1998,59,Rockin' Around The Christmas Tree,Brenda Lee,,
1998,60,Pretty Little Poison,Warren Zeiders,,
1998,61,First Person Shooter,DrakeFeaturingJ. Cole,,
1998,62,Die With A Smile,Lady Gaga&Bruno Mars,,
1998,63,I Like The Way You Kiss Me,Artemas,,
1998,64,Need A Favor,Jelly Roll,,
1998,65,Save Me,Jelly RollWithLainey Wilson,,
1998,66,Euphoria,Kendrick Lamar,,
1998,67,Truck Bed,HARDY,,
1998,68,Jingle Bell Rock,Bobby Helms,,
1998,69,Flowers,Miley Cyrus,,
1998,70,Where The Wild Things Are,Luke Combs,,
1998,71,Everybody,Nicki MinajFeaturingLil Uzi Vert,,
1998,72,La Diabla,Xavi,,
1998,73,Stargazing,Myles Smith,,
1998,74,Last Christmas,Wham!,,
1998,75,I Am Not Okay,Jelly Roll,,
1998,76,Pour Me A Drink,Post MaloneFeaturingBlake Shelton,,
1998,77,White Horse,Chris Stapleton,,
1998,78,Lil Boo Thang,Paul Russell,,
1998,79,Good Good,"Usher,Summer Walker&21 Savage",,
1998,80,Act II: Date @ 8,4batz FeaturingDrake,,
1998,81,High Road,Koe Wetzel&jessie murph,,
1998,82,Monaco,Bad Bunny,,
1998,83,IDGAF,DrakeFeaturing Yeat,,
1998,84,Burn It Down,Parker McCollum,,
1998,85,Fukumean,Gunna,,
1998,86,Taste,Sabrina Carpenter,,
1998,87,Where It Ends,Bailey Zimmerman,,
1998,88,FTCU,Nicki Minaj,,
1998,89,Wildflower,Billie Eilish,,
1998,90,World On Fire,Nate Smith,,
1998,91,On My Mama,Victoria Monet,,
1998,92,"Yes, And?",Ariana Grande,,
1998,93,Exes,Tate McRae,,
1998,94,A Holly Jolly Christmas,Burl Ives,,
1998,95,Wind Up Missin' You,Tucker Wetmore,,
1998,96,Bulletproof,Nate Smith,,
1998,97,FE!N,Travis ScottFeaturingPlayboi Carti,,
1998,98,The Painter,Cody Johnson,,
1998,99,Down Bad,Taylor Swift,,
1998,100,Dance The Night,Dua Lipa,,
1999,1,Lose Control,Teddy Swims,,
1999,2,A Bar Song (Tipsy),Shaboozey,,
1999,3,Beautiful Things,Benson Boone,,
1999,4,I Had Some Help,Post MaloneFeaturingMorgan Wallen,,
1999,5,Lovin On Me,Jack Harlow,,
1999,6,Not Like Us,Kendrick Lamar,,
1999,7,Espresso,Sabrina Carpenter,,
1999,8,Million Dollar Baby,Tommy Richman,,
1999,9,I Remember Everything,Zach BryanFeaturingKacey Musgraves,,
1999,10,Too Sweet,Hozier,,
1999,11,Stick Season,Noah Kahan,,
1999,12,Cruel Summer,Taylor Swift,,
1999,13,Greedy,Tate McRae,,
1999,14,Like That,"Future,Metro Boomin&Kendrick Lamar",,
1999,15,Birds Of A Feather,Billie Eilish,,
1999,16,Please Please Please,Sabrina Carpenter,,
1999,17,Agora Hills,Doja Cat,,
1999,18,"Good Luck, Babe!",Chappell Roan,,
1999,19,Saturn,SZA,,
1999,20,Snooze,SZA,,
1999,21,Paint The Town Red,Doja Cat,,
1999,22,Fortnight,Taylor SwiftFeaturingPost Malone,,
1999,23,Fast Car,Luke Combs,,
1999,24,Water,Tyla,,
1999,25,Feather,Sabrina Carpenter,,
1999,26,We Can't Be Friends (Wait For Your Love),Ariana Grande,,
1999,27,Austin,Dasha,,
1999,28,Last Night,Morgan Wallen,,
1999,29,Cowgirls,Morgan WallenFeaturingERNEST,,
1999,30,Pink Skies,Zach Bryan,,
1999,31,Thinkin' Bout Me,Morgan Wallen,,
1999,32,Texas Hold 'Em,Beyonce,,
1999,33,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,,
1999,34,Miles On It,Marshmello &Kane Brown,,
1999,35,I Can Do It With A Broken Heart,Taylor Swift,,
1999,36,Wild Ones,jessie murph&Jelly Roll,,
1999,37,Ain't No Love In Oklahoma,Luke Combs,,
1999,38,Carnival,¥$: Ye &Ty Dolla $ignFeaturingRich The Kid&Playboi Carti,,
1999,39,Houdini,Eminem,,
1999,40,Wanna Be,Glorilla&Megan Thee Stallion,,
1999,41,Slow It Down,Benson Boone,,
1999,42,Redrum,21 Savage,,
1999,43,Houdini,Dua Lipa,,
1999,44,Yeah Glo!,Glorilla,,
1999,45,Rich Baby Daddy,DrakeFeaturingSexyy Red&SZA,,
1999,46,What Was I Made For?,Billie Eilish,,
1999,47,End Of Beginning,Djo,,
1999,48,Lunch,Billie Eilish,,
1999,49,Never Lose Me,Flo Milli,,
1999,50,Lies Lies Lies,Morgan Wallen,,
1999,51,Type Shit,"Future,Metro Boomin,Travis Scott&Playboi Carti",,
1999,52,Gata Only,FloyyMenor X Cris Mj,,
1999,53,Hot To Go!,Chappell Roan,,
1999,54,All I Want For Christmas Is You,Mariah Carey,,
1999,55,Get It Sexyy,Sexyy Red,,
1999,56,Made For Me,muni long,,
1999,57,Vampire,Olivia Rodrigo,,
1999,58,Whatever She Wants,Bryson Tiller,,
1999,59,Rockin' Around The Christmas Tree,Brenda Lee,,
1999,60,Pretty Little Poison,Warren Zeiders,,
1999,61,First Person Shooter,DrakeFeaturingJ. Cole,,
1999,62,Die With A Smile,Lady Gaga&Bruno Mars,,
1999,63,I Like The Way You Kiss Me,Artemas,,
1999,64,Need A Favor,Jelly Roll,,
1999,65,Save Me,Jelly RollWithLainey Wilson,,
1999,66,Euphoria,Kendrick Lamar,,
1999,67,Truck Bed,HARDY,,
1999,68,Jingle Bell Rock,Bobby Helms,,
1999,69,Flowers,Miley Cyrus,,
1999,70,Where The Wild Things Are,Luke Combs,,
1999,71,Everybody,Nicki MinajFeaturingLil Uzi Vert,,
1999,72,La Diabla,Xavi,,
1999,73,Stargazing,Myles Smith,,
1999,74,Last Christmas,Wham!,,
1999,75,I Am Not Okay,Jelly Roll,,
1999,76,Pour Me A Drink,Post MaloneFeaturingBlake Shelton,,
1999,77,White Horse,Chris Stapleton,,
1999,78,Lil Boo Thang,Paul Russell,,
1999,79,Good Good,"Usher,Summer Walker&21 Savage",,
1999,80,Act II: Date @ 8,4batz FeaturingDrake,,
1999,81,High Road,Koe Wetzel&jessie murph,,
1999,82,Monaco,Bad Bunny,,
1999,83,IDGAF,DrakeFeaturing Yeat,,
1999,84,Burn It Down,Parker McCollum,,
1999,85,Fukumean,Gunna,,
1999,86,Taste,Sabrina Carpenter,,
1999,87,Where It Ends,Bailey Zimmerman,,
1999,88,FTCU,Nicki Minaj,,
1999,89,Wildflower,Billie Eilish,,
1999,90,World On Fire,Nate Smith,,
1999,91,On My Mama,Victoria Monet,,
1999,92,"Yes, And?",Ariana Grande,,
1999,93,Exes,Tate McRae,,
1999,94,A Holly Jolly Christmas,Burl Ives,,
1999,95,Wind Up Missin' You,Tucker Wetmore,,
1999,96,Bulletproof,Nate Smith,,
1999,97,FE!N,Travis ScottFeaturingPlayboi Carti,,
1999,98,The Painter,Cody Johnson,,
1999,99,Down Bad,Taylor Swift,,
1999,100,Dance The Night,Dua Lipa,,
2000,1,Lose Control,Teddy Swims,,
2000,2,A Bar Song (Tipsy),Shaboozey,,
2000,3,Beautiful Things,Benson Boone,,
2000,4,I Had Some Help,Post MaloneFeaturingMorgan Wallen,,
2000,5,Lovin On Me,Jack Harlow,,
2000,6,Not Like Us,Kendrick Lamar,,
2000,7,Espresso,Sabrina Carpenter,,
2000,8,Million Dollar Baby,Tommy Richman,,
2000,9,I Remember Everything,Zach BryanFeaturingKacey Musgraves,,
2000,10,Too Sweet,Hozier,,
2000,11,Stick Season,Noah Kahan,,
2000,12,Cruel Summer,Taylor Swift,,
2000,13,Greedy,Tate McRae,,
2000,14,Like That,"Future,Metro Boomin&Kendrick Lamar",,
2000,15,Birds Of A Feather,Billie Eilish,,
2000,16,Please Please Please,Sabrina Carpenter,,
2000,17,Agora Hills,Doja Cat,,
2000,18,"Good Luck, Babe!",Chappell Roan,,
2000,19,Saturn,SZA,,
2000,20,Snooze,SZA,,
2000,21,Paint The Town Red,Doja Cat,,
2000,22,Fortnight,Taylor SwiftFeaturingPost Malone,,
2000,23,Fast Car,Luke Combs,,
2000,24,Water,Tyla,,
2000,25,Feather,Sabrina Carpenter,,
2000,26,We Can't Be Friends (Wait For Your Love),Ariana Grande,,
2000,27,Austin,Dasha,,
2000,28,Last Night,Morgan Wallen,,
2000,29,Cowgirls,Morgan WallenFeaturingERNEST,,
2000,30,Pink Skies,Zach Bryan,,
2000,31,Thinkin' Bout Me,Morgan Wallen,,
2000,32,Texas Hold 'Em,Beyonce,,
2000,33,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,,
2000,34,Miles On It,Marshmello &Kane Brown,,
2000,35,I Can Do It With A Broken Heart,Taylor Swift,,
2000,36,Wild Ones,jessie murph&Jelly Roll,,
2000,37,Ain't No Love In Oklahoma,Luke Combs,,
2000,38,Carnival,¥$: Ye &Ty Dolla $ignFeaturingRich The Kid&Playboi Carti,,
2000,39,Houdini,Eminem,,
2000,40,Wanna Be,Glorilla&Megan Thee Stallion,,
2000,41,Slow It Down,Benson Boone,,
2000,42,Redrum,21 Savage,,
2000,43,Houdini,Dua Lipa,,
2000,44,Yeah Glo!,Glorilla,,
2000,45,Rich Baby Daddy,DrakeFeaturingSexyy Red&SZA,,
2000,46,What Was I Made For?,Billie Eilish,,
2000,47,End Of Beginning,Djo,,
2000,48,Lunch,Billie Eilish,,
2000,49,Never Lose Me,Flo Milli,,
2000,50,Lies Lies Lies,Morgan Wallen,,
2000,51,Type Shit,"Future,Metro Boomin,Travis Scott&Playboi Carti",,
2000,52,Gata Only,FloyyMenor X Cris Mj,,
2000,53,Hot To Go!,Chappell Roan,,
2000,54,All I Want For Christmas Is You,Mariah Carey,,
2000,55,Get It Sexyy,Sexyy Red,,
2000,56,Made For Me,muni long,,
2000,57,Vampire,Olivia Rodrigo,,
2000,58,Whatever She Wants,Bryson Tiller,,
2000,59,Rockin' Around The Christmas Tree,Brenda Lee,,
2000,60,Pretty Little Poison,Warren Zeiders,,
2000,61,First Person Shooter,DrakeFeaturingJ. Cole,,
2000,62,Die With A Smile,Lady Gaga&Bruno Mars,,
2000,63,I Like The Way You Kiss Me,Artemas,,
2000,64,Need A Favor,Jelly Roll,,
2000,65,Save Me,Jelly RollWithLainey Wilson,,
2000,66,Euphoria,Kendrick Lamar,,
2000,67,Truck Bed,HARDY,,
2000,68,Jingle Bell Rock,Bobby Helms,,
2000,69,Flowers,Miley Cyrus,,
2000,70,Where The Wild Things Are,Luke Combs,,
2000,71,Everybody,Nicki MinajFeaturingLil Uzi Vert,,
2000,72,La Diabla,Xavi,,
2000,73,Stargazing,Myles Smith,,
2000,74,Last Christmas,Wham!,,
2000,75,I Am Not Okay,Jelly Roll,,
2000,76,Pour Me A Drink,Post MaloneFeaturingBlake Shelton,,
2000,77,White Horse,Chris Stapleton,,
2000,78,Lil Boo Thang,Paul Russell,,
2000,79,Good Good,"Usher,Summer Walker&21 Savage",,
2000,80,Act II: Date @ 8,4batz FeaturingDrake,,
2000,81,High Road,Koe Wetzel&jessie murph,,
2000,82,Monaco,Bad Bunny,,
2000,83,IDGAF,DrakeFeaturing Yeat,,
2000,84,Burn It Down,Parker McCollum,,
2000,85,Fukumean,Gunna,,
2000,86,Taste,Sabrina Carpenter,,
2000,87,Where It Ends,Bailey Zimmerman,,
2000,88,FTCU,Nicki Minaj,,
2000,89,Wildflower,Billie Eilish,,
2000,90,World On Fire,Nate Smith,,
2000,91,On My Mama,Victoria Monet,,
2000,92,"Yes, And?",Ariana Grande,,
2000,93,Exes,Tate McRae,,
2000,94,A Holly Jolly Christmas,Burl Ives,,
2000,95,Wind Up Missin' You,Tucker Wetmore,,
2000,96,Bulletproof,Nate Smith,,
2000,97,FE!N,Travis ScottFeaturingPlayboi Carti,,
2000,98,The Painter,Cody Johnson,,
2000,99,Down Bad,Taylor Swift,,
2000,100,Dance The Night,Dua Lipa,,
2001,1,Lose Control,Teddy Swims,,
2001,2,A Bar Song (Tipsy),Shaboozey,,
2001,3,Beautiful Things,Benson Boone,,
2001,4,I Had Some Help,Post MaloneFeaturingMorgan Wallen,,
2001,5,Lovin On Me,Jack Harlow,,
2001,6,Not Like Us,Kendrick Lamar,,
2001,7,Espresso,Sabrina Carpenter,,
2001,8,Million Dollar Baby,Tommy Richman,,
2001,9,I Remember Everything,Zach BryanFeaturingKacey Musgraves,,
2001,10,Too Sweet,Hozier,,
2001,11,Stick Season,Noah Kahan,,
2001,12,Cruel Summer,Taylor Swift,,
2001,13,Greedy,Tate McRae,,
2001,14,Like That,"Future,Metro Boomin&Kendrick Lamar",,
2001,15,Birds Of A Feather,Billie Eilish,,
2001,16,Please Please Please,Sabrina Carpenter,,
2001,17,Agora Hills,Doja Cat,,
2001,18,"Good Luck, Babe!",Chappell Roan,,
2001,19,Saturn,SZA,,
2001,20,Snooze,SZA,,
2001,21,Paint The Town Red,Doja Cat,,
2001,22,Fortnight,Taylor SwiftFeaturingPost Malone,,
2001,23,Fast Car,Luke Combs,,
2001,24,Water,Tyla,,
2001,25,Feather,Sabrina Carpenter,,
2001,26,We Can't Be Friends (Wait For Your Love),Ariana Grande,,
2001,27,Austin,Dasha,,
2001,28,Last Night,Morgan Wallen,,
2001,29,Cowgirls,Morgan WallenFeaturingERNEST,,
2001,30,Pink Skies,Zach Bryan,,
2001,31,Thinkin' Bout Me,Morgan Wallen,,
2001,32,Texas Hold 'Em,Beyonce,,
2001,33,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,,
2001,34,Miles On It,Marshmello &Kane Brown,,
2001,35,I Can Do It With A Broken Heart,Taylor Swift,,
2001,36,Wild Ones,jessie murph&Jelly Roll,,
2001,37,Ain't No Love In Oklahoma,Luke Combs,,
2001,38,Carnival,¥$: Ye &Ty Dolla $ignFeaturingRich The Kid&Playboi Carti,,
2001,39,Houdini,Eminem,,
2001,40,Wanna Be,Glorilla&Megan Thee Stallion,,
2001,41,Slow It Down,Benson Boone,,
2001,42,Redrum,21 Savage,,
2001,43,Houdini,Dua Lipa,,
2001,44,Yeah Glo!,Glorilla,,
2001,45,Rich Baby Daddy,DrakeFeaturingSexyy Red&SZA,,
2001,46,What Was I Made For?,Billie Eilish,,
2001,47,End Of Beginning,Djo,,
2001,48,Lunch,Billie Eilish,,
2001,49,Never Lose Me,Flo Milli,,
2001,50,Lies Lies Lies,Morgan Wallen,,
2001,51,Type Shit,"Future,Metro Boomin,Travis Scott&Playboi Carti",,
2001,52,Gata Only,FloyyMenor X Cris Mj,,
2001,53,Hot To Go!,Chappell Roan,,
2001,54,All I Want For Christmas Is You,Mariah Carey,,
2001,55,Get It Sexyy,Sexyy Red,,
2001,56,Made For Me,muni long,,
2001,57,Vampire,Olivia Rodrigo,,
2001,58,Whatever She Wants,Bryson Tiller,,
2001,59,Rockin' Around The Christmas Tree,Brenda Lee,,
2001,60,Pretty Little Poison,Warren Zeiders,,
2001,61,First Person Shooter,DrakeFeaturingJ. Cole,,
2001,62,Die With A Smile,Lady Gaga&Bruno Mars,,
2001,63,I Like The Way You Kiss Me,Artemas,,
2001,64,Need A Favor,Jelly Roll,,
2001,65,Save Me,Jelly RollWithLainey Wilson,,
2001,66,Euphoria,Kendrick Lamar,,
2001,67,Truck Bed,HARDY,,
2001,68,Jingle Bell Rock,Bobby Helms,,
2001,69,Flowers,Miley Cyrus,,
2001,70,Where The Wild Things Are,Luke Combs,,
2001,71,Everybody,Nicki MinajFeaturingLil Uzi Vert,,
2001,72,La Diabla,Xavi,,
2001,73,Stargazing,Myles Smith,,
2001,74,Last Christmas,Wham!,,
2001,75,I Am Not Okay,Jelly Roll,,
2001,76,Pour Me A Drink,Post MaloneFeaturingBlake Shelton,,
2001,77,White Horse,Chris Stapleton,,
2001,78,Lil Boo Thang,Paul Russell,,
2001,79,Good Good,"Usher,Summer Walker&21 Savage",,
2001,80,Act II: Date @ 8,4batz FeaturingDrake,,
2001,81,High Road,Koe Wetzel&jessie murph,,
2001,82,Monaco,Bad Bunny,,
2001,83,IDGAF,DrakeFeaturing Yeat,,
2001,84,Burn It Down,Parker McCollum,,
2001,85,Fukumean,Gunna,,
2001,86,Taste,Sabrina Carpenter,,
2001,87,Where It Ends,Bailey Zimmerman,,
2001,88,FTCU,Nicki Minaj,,
2001,89,Wildflower,Billie Eilish,,
2001,90,World On Fire,Nate Smith,,
2001,91,On My Mama,Victoria Monet,,
2001,92,"Yes, And?",Ariana Grande,,
2001,93,Exes,Tate McRae,,
2001,94,A Holly Jolly Christmas,Burl Ives,,
2001,95,Wind Up Missin' You,Tucker Wetmore,,
2001,96,Bulletproof,Nate Smith,,
2001,97,FE!N,Travis ScottFeaturingPlayboi Carti,,
2001,98,The Painter,Cody Johnson,,
2001,99,Down Bad,Taylor Swift,,
2001,100,Dance The Night,Dua Lipa,,
2002,1,Lose Control,Teddy Swims,,
2002,2,A Bar Song (Tipsy),Shaboozey,,
2002,3,Beautiful Things,Benson Boone,,
2002,4,I Had Some Help,Post MaloneFeaturingMorgan Wallen,,
2002,5,Lovin On Me,Jack Harlow,,
2002,6,Not Like Us,Kendrick Lamar,,
2002,7,Espresso,Sabrina Carpenter,,
2002,8,Million Dollar Baby,Tommy Richman,,
2002,9,I Remember Everything,Zach BryanFeaturingKacey Musgraves,,
2002,10,Too Sweet,Hozier,,
2002,11,Stick Season,Noah Kahan,,
2002,12,Cruel Summer,Taylor Swift,,
2002,13,Greedy,Tate McRae,,
2002,14,Like That,"Future,Metro Boomin&Kendrick Lamar",,
2002,15,Birds Of A Feather,Billie Eilish,,
2002,16,Please Please Please,Sabrina Carpenter,,
2002,17,Agora Hills,Doja Cat,,
2002,18,"Good Luck, Babe!",Chappell Roan,,
2002,19,Saturn,SZA,,
2002,20,Snooze,SZA,,
2002,21,Paint The Town Red,Doja Cat,,
2002,22,Fortnight,Taylor SwiftFeaturingPost Malone,,
2002,23,Fast Car,Luke Combs,,
2002,24,Water,Tyla,,
2002,25,Feather,Sabrina Carpenter,,
2002,26,We Can't Be Friends (Wait For Your Love),Ariana Grande,,
2002,27,Austin,Dasha,,
2002,28,Last Night,Morgan Wallen,,
2002,29,Cowgirls,Morgan WallenFeaturingERNEST,,
2002,30,Pink Skies,Zach Bryan,,
2002,31,Thinkin' Bout Me,Morgan Wallen,,
2002,32,Texas Hold 'Em,Beyonce,,
2002,33,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,,
2002,34,Miles On It,Marshmello &Kane Brown,,
2002,35,I Can Do It With A Broken Heart,Taylor Swift,,
2002,36,Wild Ones,jessie murph&Jelly Roll,,
2002,37,Ain't No Love In Oklahoma,Luke Combs,,
2002,38,Carnival,¥$: Ye &Ty Dolla $ignFeaturingRich The Kid&Playboi Carti,,
2002,39,Houdini,Eminem,,
2002,40,Wanna Be,Glorilla&Megan Thee Stallion,,
2002,41,Slow It Down,Benson Boone,,
2002,42,Redrum,21 Savage,,
2002,43,Houdini,Dua Lipa,,
2002,44,Yeah Glo!,Glorilla,,
2002,45,Rich Baby Daddy,DrakeFeaturingSexyy Red&SZA,,
2002,46,What Was I Made For?,Billie Eilish,,
2002,47,End Of Beginning,Djo,,
2002,48,Lunch,Billie Eilish,,
2002,49,Never Lose Me,Flo Milli,,
2002,50,Lies Lies Lies,Morgan Wallen,,
2002,51,Type Shit,"Future,Metro Boomin,Travis Scott&Playboi Carti",,
2002,52,Gata Only,FloyyMenor X Cris Mj,,
2002,53,Hot To Go!,Chappell Roan,,
2002,54,All I Want For Christmas Is You,Mariah Carey,,
2002,55,Get It Sexyy,Sexyy Red,,
2002,56,Made For Me,muni long,,
2002,57,Vampire,Olivia Rodrigo,,
2002,58,Whatever She Wants,Bryson Tiller,,
2002,59,Rockin' Around The Christmas Tree,Brenda Lee,,
2002,60,Pretty Little Poison,Warren Zeiders,,
2002,61,First Person Shooter,DrakeFeaturingJ. Cole,,
2002,62,Die With A Smile,Lady Gaga&Bruno Mars,,
2002,63,I Like The Way You Kiss Me,Artemas,,
2002,64,Need A Favor,Jelly Roll,,
2002,65,Save Me,Jelly RollWithLainey Wilson,,
2002,66,Euphoria,Kendrick Lamar,,
2002,67,Truck Bed,HARDY,,
2002,68,Jingle Bell Rock,Bobby Helms,,
2002,69,Flowers,Miley Cyrus,,
2002,70,Where The Wild Things Are,Luke Combs,,
2002,71,Everybody,Nicki MinajFeaturingLil Uzi Vert,,
2002,72,La Diabla,Xavi,,
2002,73,Stargazing,Myles Smith,,
2002,74,Last Christmas,Wham!,,
2002,75,I Am Not Okay,Jelly Roll,,
